salt,bank,client,target,source_context,entropy,max_class_fraction,macroclass_contribution_P11_minus_P00,P11_states,P00_states
T013-S2,A,97,contrast_low,contrast_low,0.29854955310662773,0.75,-0.291583830351226,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S3,A,97,contrast_low,contrast_low,0.29854955310662773,0.75,-0.291583830351226,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S0,A,30,contrast_low,contrast_low,0.37162086641628495,0.5,-0.2778926441351889,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S1,A,30,contrast_low,contrast_low,0.37162086641628495,0.5,-0.2778926441351889,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S3,A,30,contrast_low,contrast_low,0.37162086641628495,0.5,-0.2778926441351889,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S0,A,73,clean,clean,0.4023767052555694,0.55,-0.26080180442219253,clean|clean,brightness_dark|brightness_dark
T013-S1,A,73,clean,clean,0.4023767052555694,0.55,-0.26080180442219253,clean|clean,brightness_dark|brightness_dark
T013-S2,A,73,clean,clean,0.4023767052555694,0.55,-0.26080180442219253,clean|clean,brightness_dark|brightness_dark
T013-S3,A,73,clean,clean,0.4023767052555694,0.55,-0.2541351377555259,gaussian_noise|clean,brightness_dark|brightness_dark
T013-S3,B,73,clean,clean,0.4023767052555694,0.55,-0.24762171621331225,clean|gaussian_noise,brightness_dark|brightness_dark
T013-S2,B,73,clean,clean,0.4023767052555694,0.55,-0.24758634928139361,gaussian_noise|clean,brightness_dark|brightness_dark
T013-S0,B,97,contrast_low,contrast_low,0.29854955310662773,0.75,-0.24519549370444002,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S1,B,97,contrast_low,contrast_low,0.29854955310662773,0.75,-0.24519549370444002,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S2,B,97,contrast_low,contrast_low,0.29854955310662773,0.75,-0.24519549370444002,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S3,B,97,contrast_low,contrast_low,0.29854955310662773,0.75,-0.24519549370444002,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S0,B,73,clean,clean,0.4023767052555694,0.55,-0.2409550495466456,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,73,gaussian_noise,gaussian_noise,0.4023767052555694,0.55,-0.24080180442219257,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,B,73,gaussian_noise,gaussian_noise,0.4023767052555694,0.55,-0.24080180442219257,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,B,73,gaussian_noise,gaussian_noise,0.4023767052555694,0.55,-0.24080180442219257,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,B,73,gaussian_noise,gaussian_noise,0.4023767052555694,0.55,-0.24080180442219257,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,A,77,contrast_low,contrast_low,0.29228525323862886,0.6,-0.23838499346926356,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S1,A,77,contrast_low,contrast_low,0.29228525323862886,0.6,-0.23838499346926356,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S2,A,77,contrast_low,contrast_low,0.29228525323862886,0.6,-0.23838499346926356,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S3,A,77,contrast_low,contrast_low,0.29228525323862886,0.6,-0.23838499346926356,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S1,B,73,clean,clean,0.4023767052555694,0.55,-0.2344062610725133,clean|gaussian_noise,brightness_dark|brightness_dark
T013-S0,A,73,gaussian_blur,gaussian_blur,0.4023767052555694,0.55,-0.22088690166501743,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S0,B,73,gaussian_blur,gaussian_blur,0.4023767052555694,0.55,-0.22088690166501743,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S1,A,73,gaussian_blur,gaussian_blur,0.4023767052555694,0.55,-0.22088690166501743,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S1,B,73,gaussian_blur,gaussian_blur,0.4023767052555694,0.55,-0.22088690166501743,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S2,A,73,gaussian_blur,gaussian_blur,0.4023767052555694,0.55,-0.22088690166501743,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S2,B,73,gaussian_blur,gaussian_blur,0.4023767052555694,0.55,-0.22088690166501743,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S3,A,73,gaussian_blur,gaussian_blur,0.4023767052555694,0.55,-0.22088690166501743,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S3,B,73,gaussian_blur,gaussian_blur,0.4023767052555694,0.55,-0.22088690166501743,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S0,A,73,gaussian_noise,gaussian_noise,0.4023767052555694,0.55,-0.2208371713541112,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,A,73,gaussian_noise,gaussian_noise,0.4023767052555694,0.55,-0.2208371713541112,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,A,73,gaussian_noise,gaussian_noise,0.4023767052555694,0.55,-0.2208371713541112,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,A,73,gaussian_noise,gaussian_noise,0.4023767052555694,0.55,-0.2208371713541112,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,77,contrast_low,contrast_low,0.29228525323862886,0.6,-0.21853487693015172,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S1,B,77,contrast_low,contrast_low,0.29228525323862886,0.6,-0.21853487693015172,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S2,B,77,contrast_low,contrast_low,0.29228525323862886,0.6,-0.21853487693015172,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S3,B,77,contrast_low,contrast_low,0.29228525323862886,0.6,-0.21853487693015172,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S0,A,46,gaussian_noise,gaussian_noise,0.1712847410710057,0.9,-0.21333333333333335,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,46,gaussian_noise,gaussian_noise,0.1712847410710057,0.9,-0.21333333333333335,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,A,46,gaussian_noise,gaussian_noise,0.1712847410710057,0.9,-0.21333333333333335,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,B,46,gaussian_noise,gaussian_noise,0.1712847410710057,0.9,-0.21333333333333335,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,A,46,gaussian_noise,gaussian_noise,0.1712847410710057,0.9,-0.21333333333333335,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,B,46,gaussian_noise,gaussian_noise,0.1712847410710057,0.9,-0.21333333333333335,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,A,46,gaussian_noise,gaussian_noise,0.1712847410710057,0.9,-0.21333333333333335,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,B,46,gaussian_noise,gaussian_noise,0.1712847410710057,0.9,-0.21333333333333335,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,78,gaussian_noise,gaussian_noise,0.29854955310662773,0.75,-0.2,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,B,78,gaussian_noise,gaussian_noise,0.29854955310662773,0.75,-0.2,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,B,78,gaussian_noise,gaussian_noise,0.29854955310662773,0.75,-0.2,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,B,78,gaussian_noise,gaussian_noise,0.29854955310662773,0.75,-0.2,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,74,gaussian_blur,contrast_low,-0.0,1.0,-0.19626480437151517,contrast_low|contrast_low,gaussian_blur|gaussian_blur
T013-S1,B,74,gaussian_blur,contrast_low,-0.0,1.0,-0.19626480437151517,contrast_low|contrast_low,gaussian_blur|gaussian_blur
T013-S2,B,74,gaussian_blur,contrast_low,-0.0,1.0,-0.19626480437151517,contrast_low|contrast_low,gaussian_blur|gaussian_blur
T013-S3,B,74,gaussian_blur,contrast_low,-0.0,1.0,-0.19626480437151517,contrast_low|contrast_low,gaussian_blur|gaussian_blur
T013-S2,A,46,gaussian_blur,gaussian_blur,0.1712847410710057,0.9,-0.1933690795352994,clean|clean,brightness_dark|brightness_dark
T013-S3,A,46,gaussian_blur,gaussian_blur,0.1712847410710057,0.9,-0.1933690795352994,clean|clean,brightness_dark|brightness_dark
T013-S0,A,78,gaussian_noise,gaussian_noise,0.29854955310662773,0.75,-0.19333333333333333,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,A,78,gaussian_noise,gaussian_noise,0.29854955310662773,0.75,-0.19333333333333333,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,A,78,gaussian_noise,gaussian_noise,0.29854955310662773,0.75,-0.19333333333333333,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,A,78,gaussian_noise,gaussian_noise,0.29854955310662773,0.75,-0.19333333333333333,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,A,74,gaussian_blur,contrast_low,-0.0,1.0,-0.18971601589738288,contrast_low|contrast_low,gaussian_blur|gaussian_blur
T013-S1,A,74,gaussian_blur,contrast_low,-0.0,1.0,-0.18971601589738288,contrast_low|contrast_low,gaussian_blur|gaussian_blur
T013-S2,A,74,gaussian_blur,contrast_low,-0.0,1.0,-0.18971601589738288,contrast_low|contrast_low,gaussian_blur|gaussian_blur
T013-S3,A,74,gaussian_blur,contrast_low,-0.0,1.0,-0.18971601589738288,contrast_low|contrast_low,gaussian_blur|gaussian_blur
T013-S1,A,46,gaussian_blur,gaussian_blur,0.1712847410710057,0.9,-0.1867024128686327,clean|gaussian_noise,brightness_dark|brightness_dark
T013-S0,A,46,clean,clean,0.1712847410710057,0.9,-0.18663092046470062,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,46,clean,clean,0.1712847410710057,0.9,-0.18663092046470062,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,A,46,clean,clean,0.1712847410710057,0.9,-0.18663092046470062,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,B,46,clean,clean,0.1712847410710057,0.9,-0.18663092046470062,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,A,46,clean,clean,0.1712847410710057,0.9,-0.18663092046470062,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,B,46,clean,clean,0.1712847410710057,0.9,-0.18663092046470062,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,A,46,clean,clean,0.1712847410710057,0.9,-0.18663092046470062,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,B,46,clean,clean,0.1712847410710057,0.9,-0.18663092046470062,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,26,clean,gaussian_blur,0.08621407475879368,0.95,-0.18294555306599383,gaussian_blur|gaussian_blur,clean|clean
T013-S1,B,26,clean,gaussian_blur,0.08621407475879368,0.95,-0.18294555306599383,gaussian_blur|gaussian_blur,clean|clean
T013-S2,B,26,clean,gaussian_blur,0.08621407475879368,0.95,-0.18294555306599383,gaussian_blur|gaussian_blur,clean|clean
T013-S3,B,26,clean,gaussian_blur,0.08621407475879368,0.95,-0.18294555306599383,gaussian_blur|gaussian_blur,clean|clean
T013-S0,A,46,gaussian_blur,gaussian_blur,0.1712847410710057,0.9,-0.18,clean|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,46,gaussian_blur,gaussian_blur,0.1712847410710057,0.9,-0.18,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,78,clean,clean,0.29854955310662773,0.75,-0.18,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,B,46,gaussian_blur,gaussian_blur,0.1712847410710057,0.9,-0.18,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,B,78,clean,clean,0.29854955310662773,0.75,-0.18,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,B,46,gaussian_blur,gaussian_blur,0.1712847410710057,0.9,-0.18,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,B,78,clean,clean,0.29854955310662773,0.75,-0.18,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,B,46,gaussian_blur,gaussian_blur,0.1712847410710057,0.9,-0.18,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,B,78,clean,clean,0.29854955310662773,0.75,-0.18,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,99,gaussian_blur,gaussian_blur,0.6814913078447037,0.35,-0.17991946499566758,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S1,B,99,gaussian_blur,gaussian_blur,0.6814913078447037,0.35,-0.17991946499566758,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S2,B,99,gaussian_blur,gaussian_blur,0.6814913078447037,0.35,-0.17991946499566758,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S3,B,99,gaussian_blur,gaussian_blur,0.6814913078447037,0.35,-0.17991946499566758,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S0,A,99,gaussian_blur,gaussian_blur,0.6814913078447037,0.35,-0.17983849333574856,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S1,A,99,gaussian_blur,gaussian_blur,0.6814913078447037,0.35,-0.17983849333574856,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S2,A,99,gaussian_blur,gaussian_blur,0.6814913078447037,0.35,-0.17983849333574856,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S3,A,99,gaussian_blur,gaussian_blur,0.6814913078447037,0.35,-0.17983849333574856,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
T013-S0,B,50,brightness_dark,brightness_dark,0.2442190502882155,0.75,-0.17879373756643688,brightness_dark|brightness_dark,gaussian_noise|gaussian_noise
T013-S1,B,50,brightness_dark,brightness_dark,0.2442190502882155,0.75,-0.17879373756643688,brightness_dark|brightness_dark,gaussian_noise|gaussian_noise
T013-S2,B,50,brightness_dark,brightness_dark,0.2442190502882155,0.75,-0.17879373756643688,brightness_dark|brightness_dark,gaussian_noise|gaussian_noise
T013-S3,B,50,brightness_dark,brightness_dark,0.2442190502882155,0.75,-0.17879373756643688,brightness_dark|brightness_dark,gaussian_noise|gaussian_noise
T013-S0,A,50,brightness_dark,brightness_dark,0.2442190502882155,0.75,-0.17873167959098965,brightness_dark|brightness_dark,gaussian_noise|gaussian_noise
T013-S1,A,50,brightness_dark,brightness_dark,0.2442190502882155,0.75,-0.17873167959098965,brightness_dark|brightness_dark,gaussian_noise|gaussian_noise
T013-S2,A,50,brightness_dark,brightness_dark,0.2442190502882155,0.75,-0.17873167959098965,brightness_dark|brightness_dark,gaussian_noise|gaussian_noise
T013-S3,A,50,brightness_dark,brightness_dark,0.2442190502882155,0.75,-0.17873167959098965,brightness_dark|brightness_dark,gaussian_noise|gaussian_noise
T013-S0,A,7,brightness_dark,brightness_dark,0.14118174150460758,0.9,-0.17508654579592794,brightness_dark|brightness_dark,contrast_low|contrast_low
T013-S1,A,7,brightness_dark,brightness_dark,0.14118174150460758,0.9,-0.17508654579592794,brightness_dark|brightness_dark,contrast_low|contrast_low
T013-S2,A,7,brightness_dark,brightness_dark,0.14118174150460758,0.9,-0.17508654579592794,brightness_dark|brightness_dark,contrast_low|contrast_low
T013-S3,A,7,brightness_dark,brightness_dark,0.14118174150460758,0.9,-0.17508654579592794,brightness_dark|brightness_dark,contrast_low|contrast_low
T013-S0,A,27,gaussian_blur,gaussian_blur,-0.0,1.0,-0.17391304347826086,gaussian_blur|gaussian_blur,contrast_low|contrast_low
T013-S0,B,27,gaussian_blur,gaussian_blur,-0.0,1.0,-0.17391304347826086,gaussian_blur|gaussian_blur,contrast_low|contrast_low
T013-S1,B,27,gaussian_blur,gaussian_blur,-0.0,1.0,-0.17391304347826086,gaussian_blur|gaussian_blur,contrast_low|contrast_low
T013-S2,A,27,gaussian_blur,gaussian_blur,-0.0,1.0,-0.17391304347826086,gaussian_blur|gaussian_blur,contrast_low|contrast_low
T013-S2,B,27,gaussian_blur,gaussian_blur,-0.0,1.0,-0.17391304347826086,gaussian_blur|gaussian_blur,contrast_low|contrast_low
T013-S3,A,27,gaussian_blur,gaussian_blur,-0.0,1.0,-0.17391304347826086,gaussian_blur|gaussian_blur,contrast_low|contrast_low
T013-S3,B,27,gaussian_blur,gaussian_blur,-0.0,1.0,-0.17391304347826086,gaussian_blur|gaussian_blur,contrast_low|contrast_low
T013-S0,A,78,clean,clean,0.29854955310662773,0.75,-0.17333333333333334,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S1,A,78,clean,clean,0.29854955310662773,0.75,-0.17333333333333334,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S2,A,78,clean,clean,0.29854955310662773,0.75,-0.17333333333333334,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S3,A,78,clean,clean,0.29854955310662773,0.75,-0.17333333333333334,gaussian_noise|gaussian_noise,brightness_dark|brightness_dark
T013-S0,B,27,brightness_dark,brightness_dark,-0.0,1.0,-0.16722408026755853,brightness_dark|brightness_dark,contrast_low|contrast_low
T013-S1,B,27,brightness_dark,brightness_dark,-0.0,1.0,-0.16722408026755853,brightness_dark|brightness_dark,contrast_low|contrast_low
T013-S2,B,27,brightness_dark,brightness_dark,-0.0,1.0,-0.16722408026755853,brightness_dark|brightness_dark,contrast_low|contrast_low
T013-S3,B,27,brightness_dark,brightness_dark,-0.0,1.0,-0.16722408026755853,brightness_dark|brightness_dark,contrast_low|contrast_low
T013-S0,A,27,gaussian_noise,gaussian_noise,-0.0,1.0,-0.1605351170568562,clean|clean,contrast_low|contrast_low
T013-S0,B,27,gaussian_noise,gaussian_noise,-0.0,1.0,-0.1605351170568562,clean|clean,contrast_low|contrast_low
T013-S1,A,27,gaussian_noise,gaussian_noise,-0.0,1.0,-0.1605351170568562,clean|clean,contrast_low|contrast_low
T013-S1,B,27,gaussian_noise,gaussian_noise,-0.0,1.0,-0.1605351170568562,clean|clean,contrast_low|contrast_low
T013-S2,A,27,gaussian_noise,gaussian_noise,-0.0,1.0,-0.1605351170568562,clean|clean,contrast_low|contrast_low
T013-S2,B,27,gaussian_noise,gaussian_noise,-0.0,1.0,-0.1605351170568562,clean|clean,contrast_low|contrast_low
T013-S3,A,27,gaussian_noise,gaussian_noise,-0.0,1.0,-0.1605351170568562,clean|clean,contrast_low|contrast_low
T013-S3,B,27,gaussian_noise,gaussian_noise,-0.0,1.0,-0.1605351170568562,clean|clean,contrast_low|contrast_low
T013-S0,B,73,contrast_low,contrast_low,0.4023767052555694,0.55,-0.1602765071494144,contrast_low|contrast_low,brightness_dark|brightness_dark
T013-S1,B,73,contrast_low,contrast_low,0.4023767052555694,0.55,-0.1602765071494144,contrast_low|contrast_low,brightness_dark|brightness_dark
T013-S2,B,73,contrast_low,contrast_low,0.4023767052555694,0.55,-0.1602765071494144,contrast_low|contrast_low,brightness_dark|brightness_dark
T013-S3,B,73,contrast_low,contrast_low,0.4023767052555694,0.55,-0.1602765071494144,contrast_low|contrast_low,brightness_dark|brightness_dark
T013-S0,A,73,contrast_low,contrast_low,0.4023767052555694,0.55,-0.16024114021749575,contrast_low|contrast_low,brightness_dark|brightness_dark
T013-S1,A,73,contrast_low,contrast_low,0.4023767052555694,0.55,-0.16024114021749575,contrast_low|contrast_low,brightness_dark|brightness_dark
T013-S2,A,73,contrast_low,contrast_low,0.4023767052555694,0.55,-0.16024114021749575,contrast_low|contrast_low,brightness_dark|brightness_dark
T013-S3,A,73,contrast_low,contrast_low,0.4023767052555694,0.55,-0.16024114021749575,contrast_low|contrast_low,brightness_dark|brightness_dark
T013-S0,A,78,gaussian_blur,gaussian_blur,0.29854955310662773,0.75,-0.16001775410563693,gaussian_blur|gaussian_blur,brightness_dark|brightness_dark
