client,bank,context,iterations,updates,trace,converged,cap_hit,direct_KKT,sum_error,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE,reference_KKT,reference_objective,prevalence_error,objective_error,old_PGD_cap,old_PGD_iterations,old_PGD_prevalence_error,reference_agreement
18,B,gaussian_noise,3,3,"[{'active': [0, 4, 6, 9], 'minimum': -0.13592588173892675, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 6], 'minimum': -0.08065554244698225, 'action': 'remove', 'coordinate': 4}, {'active': [0, 6], 'minimum': 0.23053384669163834, 'action': 'add', 'coordinate': 8}, {'active': [0, 6, 8], 'minimum': 0.02113651181195532, 'action': 'accept'}]",True,False,1.3444106938820255e-17,0.0,0.0008404780101802945,0.001792869688715442,3,0,0.1941004885852638,True,1.3444106938820255e-17,0.0008404780101802945,0.0,0.0,False,2276,1.1897216545264655e-10,True
18,B,gaussian_blur,3,3,"[{'active': [0, 4, 6, 8, 9], 'minimum': -0.21262482349718578, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 6, 8], 'minimum': -0.02031808331620999, 'action': 'remove', 'coordinate': 4}, {'active': [0, 6, 8], 'minimum': 0.0274035662176305, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 6, 8], 'minimum': 0.04338012435908996, 'action': 'accept'}]",True,False,1.6479873021779667e-17,0.0,0.001701285787165181,0.0032064695869907255,4,0,0.23348579415500362,True,1.6479873021779667e-17,0.001701285787165181,0.0,0.0,False,5517,3.053025610100235e-10,True
19,A,clean,5,5,"[{'active': [1, 2, 3, 4, 8], 'minimum': -0.8730595629035566, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3, 8], 'minimum': -0.11120250230994522, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2, 8], 'minimum': 0.1119751351651308, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.056332154168246364, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.053009730356576044, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 5, 7, 8], 'minimum': 0.005830875139599643, 'action': 'accept'}]",True,False,2.0816681711721685e-17,0.0,0.0013739560898460594,0.00704325857401376,6,0,0.940220249482815,True,2.0816681711721685e-17,0.0013739560898460594,0.0,0.0,False,4697,2.441381541373744e-10,True
19,A,brightness_dark,4,4,"[{'active': [2, 3], 'minimum': -0.17054674233133477, 'action': 'remove', 'coordinate': 3}, {'active': [2], 'minimum': 1.0, 'action': 'add', 'coordinate': 8}, {'active': [2, 8], 'minimum': 0.23235692993101734, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 8], 'minimum': 0.011370000584768447, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8], 'minimum': 0.0018017661901889486, 'action': 'accept'}]",True,False,3.946495907847236e-17,0.0,0.0009743183337893128,0.010582638188390076,4,0,0.7274478533223362,True,3.946495907847236e-17,0.0009743183337893128,0.0,0.0,False,6302,3.171880050278908e-10,True
19,A,contrast_low,4,4,"[{'active': [1, 2, 3], 'minimum': -0.23897016553945127, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2], 'minimum': 0.25682312743421365, 'action': 'add', 'coordinate': 8}, {'active': [1, 2, 8], 'minimum': 0.14895534391117848, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.006773842720315566, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 5, 8], 'minimum': 0.011456768655900501, 'action': 'accept'}]",True,False,3.599551212651875e-17,0.0,0.0017732302957432099,0.007787758262525966,5,0,0.6891260600242651,True,3.599551212651875e-17,0.0017732302957432099,0.0,0.0,False,9639,5.053387153175493e-10,True
19,A,gaussian_noise,5,5,"[{'active': [1, 2, 3, 4], 'minimum': -1.3087698454544616, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3], 'minimum': -0.21372923455552473, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2], 'minimum': 0.2437447448188783, 'action': 'add', 'coordinate': 8}, {'active': [1, 2, 8], 'minimum': 0.13402168148004345, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.05683166054476135, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.056055331949290334, 'action': 'accept'}]",True,False,1.3227266504323154e-17,0.0,0.0015318748202840565,0.007517503606778916,5,0,0.9745063587861642,True,1.3227266504323154e-17,0.0015318748202840565,0.0,0.0,False,5103,2.542637211888632e-10,True
19,A,gaussian_blur,4,4,"[{'active': [1, 2, 3, 4, 8], 'minimum': -0.987968939284268, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3, 8], 'minimum': -0.09248509198354243, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2, 8], 'minimum': 0.1410601350950731, 'action': 'add', 'coordinate': 7}, {'active': [1, 2, 7, 8], 'minimum': 0.12890824101289033, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.04635506817216689, 'action': 'accept'}]",True,False,3.4640259410911867e-17,0.0,0.0012665160043728054,0.006028332746344845,5,0,0.9062918328345804,True,3.4640259410911867e-17,0.0012665160043728054,0.0,0.0,False,4700,2.5361876487828283e-10,True
19,B,clean,5,5,"[{'active': [1, 2, 3, 4, 8], 'minimum': -0.8730595629035566, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3, 8], 'minimum': -0.11120250230994522, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2, 8], 'minimum': 0.1119751351651308, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.056332154168246364, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.053009730356576044, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 5, 7, 8], 'minimum': 0.005830875139599643, 'action': 'accept'}]",True,False,2.0816681711721685e-17,0.0,0.0013739560898460594,0.00704325857401376,6,0,0.940220249482815,True,2.0816681711721685e-17,0.0013739560898460594,0.0,0.0,False,4697,2.441381541373744e-10,True
19,B,brightness_dark,4,4,"[{'active': [2, 3], 'minimum': -0.1737504941949073, 'action': 'remove', 'coordinate': 3}, {'active': [2], 'minimum': 1.0, 'action': 'add', 'coordinate': 8}, {'active': [2, 8], 'minimum': 0.23291393320572468, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 8], 'minimum': 0.010652440429897658, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8], 'minimum': 0.0005143221633663723, 'action': 'accept'}]",True,False,3.7730235602495554e-17,0.0,0.001012007107983344,0.010607482261124516,4,0,0.705472576380634,True,3.7730235602495554e-17,0.001012007107983344,0.0,0.0,False,6026,3.025892366531613e-10,True
19,B,contrast_low,5,5,"[{'active': [1, 2, 3], 'minimum': -0.30165650060606647, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2], 'minimum': 0.2602581283005021, 'action': 'add', 'coordinate': 8}, {'active': [1, 2, 8], 'minimum': 0.13915927533872152, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': -0.0507910244217018, 'action': 'remove', 'coordinate': 8}, {'active': [0, 1, 2], 'minimum': 0.14103299389954235, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 5], 'minimum': 0.03487548095445547, 'action': 'accept'}]",True,False,7.806255641895632e-18,0.0,0.0017925118060297496,0.010792840500691028,4,0,0.803250014646889,True,7.806255641895632e-18,0.0017925118060297496,0.0,0.0,False,6478,3.5523595176556455e-10,True
19,B,gaussian_noise,5,5,"[{'active': [1, 2, 3, 4], 'minimum': -1.3523819908278143, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3], 'minimum': -0.20959901059364833, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2], 'minimum': 0.2467042120866224, 'action': 'add', 'coordinate': 8}, {'active': [1, 2, 8], 'minimum': 0.13699934462817287, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.05005416185191319, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.04891763971175925, 'action': 'accept'}]",True,False,2.417770844642675e-17,0.0,0.001519523894355435,0.0074432582312513275,5,0,0.9547436092986965,True,2.417770844642675e-17,0.001519523894355435,0.0,0.0,False,5231,2.6530144747738404e-10,True
19,B,gaussian_blur,5,5,"[{'active': [1, 2, 3, 4, 8], 'minimum': -1.00702928904158, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3, 8], 'minimum': -0.09646325135024483, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2, 8], 'minimum': 0.14261404049879986, 'action': 'add', 'coordinate': 7}, {'active': [1, 2, 7, 8], 'minimum': 0.12852177691950495, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.045304457465804034, 'action': 'add', 'coordinate': 9}, {'active': [0, 1, 2, 7, 8, 9], 'minimum': 0.009724141776390556, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,0.0012657945117984224,0.0060881098262746845,6,0,0.897049132384426,True,1.1102230246251565e-16,0.0012657945117984224,0.0,0.0,True,20000,4.709063945516033e-05,True
